SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
02/12/2018 00:00:50 001	02/12/2018 00:00:50	001	0			66.859021586842																	16.993374898671977	02/12/2018 00:00:50						
02/12/2018 00:00:51 001	02/12/2018 00:00:51	001	0			66.88068662384833																	18.514268079234984	02/12/2018 00:00:51						
02/12/2018 00:00:52 000	02/12/2018 00:00:52	000	0			66.87913228896377																	19.180894499398924	02/12/2018 00:00:51						
02/12/2018 00:00:53 000	02/12/2018 00:00:53	000	0			66.88250400002104																	15.57982676530212	02/12/2018 00:00:53						
02/12/2018 00:00:54 000	02/12/2018 00:00:54	000	0			66.85696508222551																	14.062723436919066	02/12/2018 00:00:54						
02/12/2018 00:00:55 000	02/12/2018 00:00:55	000	0			66.82322405880838																	16.42495409527348	02/12/2018 00:00:55						
02/12/2018 00:00:56 001	02/12/2018 00:00:56	001	0			66.90450381684866																	21.232388134469616	02/12/2018 00:00:56						
02/12/2018 00:00:57 000	02/12/2018 00:00:57	000	0			66.96421418926012																	29.609245415958483	02/12/2018 00:00:57						
02/12/2018 00:00:58 000	02/12/2018 00:00:58	000	0			67.00240300173152																	17.33015680837353	02/12/2018 00:00:58						
02/12/2018 00:00:59 000	02/12/2018 00:00:59	000	0			67.04338961699514																	14.727320065077487	02/12/2018 00:00:59						
02/12/2018 00:01:00 000	02/12/2018 00:01:00	000	0			67.00881164402479																	11.083217086940033	02/12/2018 00:01:00						
02/12/2018 00:01:01 001	02/12/2018 00:01:01	001	0			67.01005511193245																	9.641681831449079	02/12/2018 00:01:01						
02/12/2018 00:01:02 000	02/12/2018 00:01:02	000	0			67.0113942312176																	13.35480310764192	02/12/2018 00:01:01						
02/12/2018 00:01:03 000	02/12/2018 00:01:03	000	0			67.0383679196758																	16.89324724095179	02/12/2018 00:01:02						
02/12/2018 00:01:04 000	02/12/2018 00:01:04	000	0			67.04035268575916																	14.107392873341084	02/12/2018 00:01:04						
02/12/2018 00:01:05 000	02/12/2018 00:01:05	000	0			67.01519637347367																	12.26436531679801	02/12/2018 00:01:05						
02/12/2018 00:01:06 000	02/12/2018 00:01:06	000	0			67.03822444260953																	10.942923575954222	02/12/2018 00:01:05						
02/12/2018 00:01:07 001	02/12/2018 00:01:07	001	0			67.18096021070085																	15.856510347193009	02/12/2018 00:01:07						
02/12/2018 00:01:08 000	02/12/2018 00:01:08	000	0			67.10092392056822																	19.220399295280043	02/12/2018 00:01:08						
02/12/2018 00:01:09 000	02/12/2018 00:01:09	000	0			67.13437798985282																	14.786188070041318	02/12/2018 00:01:09						
02/12/2018 00:01:10 001	02/12/2018 00:01:10	001	0			67.07091330087404																	12.391166555360488	02/12/2018 00:01:10						
02/12/2018 00:01:11 000	02/12/2018 00:01:11	000	0			67.06823506230373																	12.542871484398344	02/12/2018 00:01:11						
02/12/2018 00:01:12 000	02/12/2018 00:01:12	000	0			67.03356143795585																	13.60895276119125	02/12/2018 00:01:12						
02/12/2018 00:01:13 000	02/12/2018 00:01:13	000	0			67.02347021762841																	12.34359309243651	02/12/2018 00:01:12						
02/12/2018 00:01:14 001	02/12/2018 00:01:14	001	0			67.04329396561764																	19.77011025161358	02/12/2018 00:01:14						
02/12/2018 00:01:15 000	02/12/2018 00:01:15	000	1			67.04329396561764																	19.77011025161358	02/12/2018 00:01:14						
02/12/2018 00:01:16 000	02/12/2018 00:01:16	000	0			67.05137650701735																	14.100914071227344	02/12/2018 00:01:15						
02/12/2018 00:01:17 000	02/12/2018 00:01:17	000	0			67.0544373510977																	22.023331777694864	02/12/2018 00:01:17						
02/12/2018 00:01:18 001	02/12/2018 00:01:18	001	0			67.08753272771663																	15.21356493019036	02/12/2018 00:01:18						
02/12/2018 00:01:19 000	02/12/2018 00:01:19	000	0			67.08557187447765																	16.966105930212805	02/12/2018 00:01:19						
02/12/2018 00:01:20 000	02/12/2018 00:01:20	000	0			67.06235250258678																	13.726815273644732	02/12/2018 00:01:20						
02/12/2018 00:01:21 001	02/12/2018 00:01:21	001	0			67.07227633300357																	11.479310551330391	02/12/2018 00:01:21						
02/12/2018 00:01:22 000	02/12/2018 00:01:22	000	0			67.06801984670432																	12.921941977470707	02/12/2018 00:01:22						
02/12/2018 00:01:23 000	02/12/2018 00:01:23	000	0			67.07739368170044																	18.339797883532473	02/12/2018 00:01:23						
02/12/2018 00:01:24 000	02/12/2018 00:01:24	000	0			67.06397857600447																	14.691197624657892	02/12/2018 00:01:24						
02/12/2018 00:01:25 001	02/12/2018 00:01:25	001	0			67.06060686494719																	17.851839787138456	02/12/2018 00:01:25						
02/12/2018 00:01:26 000	02/12/2018 00:01:26	000	0			67.09083270024078																	11.879696361908964	02/12/2018 00:01:26						
02/12/2018 00:01:27 000	02/12/2018 00:01:27	000	0			67.08294146159609																	14.25581660207278	02/12/2018 00:01:27						
02/12/2018 00:01:28 000	02/12/2018 00:01:28	000	0			67.0817458193772																	17.53188727918361	02/12/2018 00:01:28						
02/12/2018 00:01:29 000	02/12/2018 00:01:29	000	0			67.10412824171485																	13.212965961618606	02/12/2018 00:01:29						
02/12/2018 00:01:30 001	02/12/2018 00:01:30	001	0			67.09583048471575																	19.67971680037127	02/12/2018 00:01:30						
02/12/2018 00:01:31 000	02/12/2018 00:01:31	000	0			67.09348702596671																	19.41806696245083	02/12/2018 00:01:31						
02/12/2018 00:01:32 000	02/12/2018 00:01:32	000	0			67.11534336572807																	12.057502720855028	02/12/2018 00:01:32						
02/12/2018 00:01:33 000	02/12/2018 00:01:33	000	0			67.11137383356134																	12.476725936251087	02/12/2018 00:01:32						
02/12/2018 00:01:34 001	02/12/2018 00:01:34	001	0			67.09908263155114																	12.033560522458252	02/12/2018 00:01:34						
02/12/2018 00:01:35 000	02/12/2018 00:01:35	000	0			67.10474997566868																	11.752813414022189	02/12/2018 00:01:35						
02/12/2018 00:01:36 000	02/12/2018 00:01:36	000	0			67.10565866375504																	18.81951947275783	02/12/2018 00:01:36						
02/12/2018 00:01:37 001	02/12/2018 00:01:37	001	0			67.10518040686748																	14.099068026741012	02/12/2018 00:01:37						
02/12/2018 00:01:38 000	02/12/2018 00:01:38	000	0			67.08784359469354																	25.445777758192268	02/12/2018 00:01:38						
02/12/2018 00:01:39 000	02/12/2018 00:01:39	000	0			67.10109131047886																	21.384355176655745	02/12/2018 00:01:39						
02/12/2018 00:01:40 000	02/12/2018 00:01:40	000	0			67.13719970548941																	16.948342919047022	02/12/2018 00:01:40						
02/12/2018 00:01:41 001	02/12/2018 00:01:41	001	0			67.14609528359796																	23.06464975944059	02/12/2018 00:01:41						
02/12/2018 00:01:42 000	02/12/2018 00:01:42	000	0			67.14860613225764																	17.857605249821518	02/12/2018 00:01:42						
02/12/2018 00:01:43 000	02/12/2018 00:01:43	000	0			67.15013655429782																	20.1207750088343	02/12/2018 00:01:43						
02/12/2018 00:01:44 000	02/12/2018 00:01:44	000	0			66.93341444570146																	18.850195663414382	02/12/2018 00:01:44						
02/12/2018 00:01:45 001	02/12/2018 00:01:45	001	0			66.486315994369																	17.305802035493112	02/12/2018 00:01:45						
02/12/2018 00:01:46 000	02/12/2018 00:01:46	000	1			66.486315994369																	17.305802035493112	02/12/2018 00:01:45						
02/12/2018 00:01:47 000	02/12/2018 00:01:47	000	0			66.4981767651804																	18.107730662046094	02/12/2018 00:01:46						
02/12/2018 00:01:48 000	02/12/2018 00:01:48	000	0			66.51991354071987																	14.356937424455008	02/12/2018 00:01:48						
02/12/2018 00:01:49 001	02/12/2018 00:01:49	001	0			66.30433924865365																	15.621295774884514	02/12/2018 00:01:49						
02/12/2018 00:01:50 000	02/12/2018 00:01:50	000	1			66.30433924865365																	15.621295774884514	02/12/2018 00:01:49						
02/12/2018 00:01:51 000	02/12/2018 00:01:51	000	0			66.3382715748258																	13.73268657307939	02/12/2018 00:01:51						
02/12/2018 00:01:52 001	02/12/2018 00:01:52	001	0			66.3382715748258																	13.73268657307939	02/12/2018 00:01:52						
02/12/2018 00:01:53 000	02/12/2018 00:01:53	000	0			66.34905626764021																	26.18900153274425	02/12/2018 00:01:53						
02/12/2018 00:01:54 000	02/12/2018 00:01:54	000	0			66.3723712909086																	21.661185926610848	02/12/2018 00:01:54						
02/12/2018 00:01:55 000	02/12/2018 00:01:55	000	0			66.37277780926303																	20.65437798439581	02/12/2018 00:01:55						
02/12/2018 00:01:56 000	02/12/2018 00:01:56	000	0			66.37815819924803																	18.36801666383696	02/12/2018 00:01:56						
02/12/2018 00:01:57 001	02/12/2018 00:01:57	001	0			66.39327111689482																	13.81431836679191	02/12/2018 00:01:56						
02/12/2018 00:01:58 000	02/12/2018 00:01:58	000	0			66.3925537315635																	13.452829547476309	02/12/2018 00:01:58						
02/12/2018 00:01:59 001	02/12/2018 00:01:59	001	0			66.3841364103425																	18.480930826760723	02/12/2018 00:01:59						
02/12/2018 00:02:00 000	02/12/2018 00:02:00	000	0			66.42942733759412																	21.483979568295798	02/12/2018 00:02:00						
02/12/2018 00:02:01 000	02/12/2018 00:02:01	000	0			66.45742927836056																	15.16150221425182	02/12/2018 00:02:01						
02/12/2018 00:02:02 001	02/12/2018 00:02:02	001	0			66.52962215553727																	16.705493569447285	02/12/2018 00:02:02						
02/12/2018 00:02:03 000	02/12/2018 00:02:03	000	0			66.48767902649854																	22.67494719776758	02/12/2018 00:02:03						
02/12/2018 00:02:04 000	02/12/2018 00:02:04	000	0			66.49944414593244																	22.28382889888899	02/12/2018 00:02:04						
02/12/2018 00:02:05 000	02/12/2018 00:02:05	000	0			66.47749215479358																	20.768925136135675	02/12/2018 00:02:05						
02/12/2018 00:02:06 001	02/12/2018 00:02:06	001	0			66.51606357277504																	16.28709847429155	02/12/2018 00:02:06						
02/12/2018 00:02:07 000	02/12/2018 00:02:07	000	0			66.52632218301312																	15.40553218187075	02/12/2018 00:02:07						
02/12/2018 00:02:08 000	02/12/2018 00:02:08	000	0			66.5266808756788																	14.141340764179212	02/12/2018 00:02:08						
02/12/2018 00:02:09 000	02/12/2018 00:02:09	000	0			66.21894648138039																	23.248137339447517	02/12/2018 00:02:09						
02/12/2018 00:02:10 001	02/12/2018 00:02:10	001	0			66.2253072979849																	16.035143432666242	02/12/2018 00:02:10						
02/12/2018 00:02:11 000	02/12/2018 00:02:11	000	1			66.2253072979849																	16.035143432666242	02/12/2018 00:02:10						
02/12/2018 00:02:12 001	02/12/2018 00:02:12	001	0			66.23097464210244																	13.497709535986191	02/12/2018 00:02:12						
02/12/2018 00:02:13 000	02/12/2018 00:02:13	000	1			66.23097464210244																	13.497709535986191	02/12/2018 00:02:12						
02/12/2018 00:02:14 000	02/12/2018 00:02:14	000	0			66.23688111466376																	14.66515758039616	02/12/2018 00:02:14						
02/12/2018 00:02:15 001	02/12/2018 00:02:15	001	0			66.24572886708356																	16.659259342229593	02/12/2018 00:02:15						
02/12/2018 00:02:16 000	02/12/2018 00:02:16	000	1			66.24572886708356																	16.659259342229593	02/12/2018 00:02:15						
02/12/2018 00:02:17 000	02/12/2018 00:02:17	000	0			66.22559425211742																	12.783514925247797	02/12/2018 00:02:16						
02/12/2018 00:02:18 000	02/12/2018 00:02:18	000	0			66.2533570644401																	14.897188753974966	02/12/2018 00:02:18						
02/12/2018 00:02:19 000	02/12/2018 00:02:19	000	0			66.2533570644401																	14.897188753974966	02/12/2018 00:02:19						
02/12/2018 00:02:20 000	02/12/2018 00:02:20	000	0			66.3222977947814																	21.463277182578956	02/12/2018 00:02:20						
02/12/2018 00:02:21 000	02/12/2018 00:02:21	000	0			66.71107281867631																	23.703388096734656	02/12/2018 00:02:21						
02/12/2018 00:02:22 001	02/12/2018 00:02:22	001	0			66.75767895236872																	24.496671671506544	02/12/2018 00:02:22						
02/12/2018 00:02:23 000	02/12/2018 00:02:23	000	1			66.75767895236872																	24.496671671506544	02/12/2018 00:02:22						
02/12/2018 00:02:24 000	02/12/2018 00:02:24	000	0			66.71100108014318																	23.715625603297475	02/12/2018 00:02:23						
02/12/2018 00:02:25 000	02/12/2018 00:02:25	000	0			66.7097815250799																	22.973213066966235	02/12/2018 00:02:25						
02/12/2018 00:02:26 000	02/12/2018 00:02:26	000	0			66.7292226675591																	27.28115361703354	02/12/2018 00:02:26						
02/12/2018 00:02:27 001	02/12/2018 00:02:27	001	0			66.71836623621155																	15.733779526755697	02/12/2018 00:02:27						
02/12/2018 00:02:28 000	02/12/2018 00:02:28	000	1			66.71836623621155																	15.733779526755697	02/12/2018 00:02:27						
02/12/2018 00:02:29 000	02/12/2018 00:02:29	000	0			66.69995334604062																	17.89874663896431	02/12/2018 00:02:29						
02/12/2018 00:02:30 000	02/12/2018 00:02:30	000	0			66.70067073137196																	17.905479753245825	02/12/2018 00:02:30						
02/12/2018 00:02:31 000	02/12/2018 00:02:31	000	0			66.71473148386613																	16.035133434989714	02/12/2018 00:02:31						
02/12/2018 00:02:32 001	02/12/2018 00:02:32	001	0			66.71473148386613																	23.19490646221012	02/12/2018 00:02:32						
02/12/2018 00:02:33 000	02/12/2018 00:02:33	000	0			66.72788354827394																	20.072647315110558	02/12/2018 00:02:33						
02/12/2018 00:02:34 000	02/12/2018 00:02:34	000	0			66.715927126085																	16.993308442147203	02/12/2018 00:02:34						
02/12/2018 00:02:35 000	02/12/2018 00:02:35	000	0			66.71229237373959																	18.248177298778035	02/12/2018 00:02:35						
02/12/2018 00:02:36 001	02/12/2018 00:02:36	001	0			66.72821832809522																	13.474966504181419	02/12/2018 00:02:36						
02/12/2018 00:02:37 000	02/12/2018 00:02:37	000	0			66.72231185553389																	13.474966504181419	02/12/2018 00:02:36						
02/12/2018 00:02:38 000	02/12/2018 00:02:38	000	0			66.39958410781058																	18.486688126097285	02/12/2018 00:02:38						
02/12/2018 00:02:39 001	02/12/2018 00:02:39	001	0			66.40661448405766																	17.46733818859041	02/12/2018 00:02:38						
02/12/2018 00:02:40 000	02/12/2018 00:02:40	000	0			67.02079197905809																	23.588089056648588	02/12/2018 00:02:40						
02/12/2018 00:02:41 000	02/12/2018 00:02:41	000	0			67.04688089227432																	17.688445297228338	02/12/2018 00:02:40						
02/12/2018 00:02:42 000	02/12/2018 00:02:42	000	0			67.05635037864793																	16.112828786844744	02/12/2018 00:02:42						
02/12/2018 00:02:43 000	02/12/2018 00:02:43	000	0			67.05544169056158																	14.874616464070122	02/12/2018 00:02:43						
02/12/2018 00:02:44 001	02/12/2018 00:02:44	001	0			67.06151555303354																	18.490020153891173	02/12/2018 00:02:44						
02/12/2018 00:02:45 000	02/12/2018 00:02:45	000	0			67.0481960987151																	15.528131046675874	02/12/2018 00:02:45						
02/12/2018 00:02:46 000	02/12/2018 00:02:46	000	0			67.01285291472465																	13.86526982458367	02/12/2018 00:02:46						
02/12/2018 00:02:47 000	02/12/2018 00:02:47	000	0			67.22017727548051																	30.631127909962363	02/12/2018 00:02:47						
02/12/2018 00:02:48 000	02/12/2018 00:02:48	000	0			67.38938456229809																	49.88141748742642	02/12/2018 00:02:48						
02/12/2018 00:02:49 001	02/12/2018 00:02:49	001	0			67.62616954732746																	40.248298121707826	02/12/2018 00:02:49						
02/12/2018 00:02:50 000	02/12/2018 00:02:50	000	0			67.58702422108095																	15.639493135079396	02/12/2018 00:02:50						
02/12/2018 00:02:51 000	02/12/2018 00:02:51	000	0			67.65273671743125																	23.15638601475377	02/12/2018 00:02:50						
02/12/2018 00:02:52 000	02/12/2018 00:02:52	000	0			67.61440442789356																	26.976753020397904	02/12/2018 00:02:52						
02/12/2018 00:02:53 001	02/12/2018 00:02:53	001	0			67.61770440041771																	23.416876164751166	02/12/2018 00:02:53						
02/12/2018 00:02:54 000	02/12/2018 00:02:54	000	0			67.6049827672087																	24.889251195015373	02/12/2018 00:02:53						
02/12/2018 00:02:55 000	02/12/2018 00:02:55	000	0			67.51437699986107																	36.96229480631965	02/12/2018 00:02:54						
02/12/2018 00:02:56 000	02/12/2018 00:02:56	000	0			67.57760256039607																	33.37980424855621	02/12/2018 00:02:56						
02/12/2018 00:02:57 001	02/12/2018 00:02:57	001	0			67.58465684948754																	33.185330572064395	02/12/2018 00:02:57						
02/12/2018 00:02:58 000	02/12/2018 00:02:58	000	0			67.25879651915072																	20.436422433730016	02/12/2018 00:02:58						
02/12/2018 00:02:59 000	02/12/2018 00:02:59	000	0			67.28194415250847																	17.775919918201698	02/12/2018 00:02:58						
02/12/2018 00:03:00 001	02/12/2018 00:03:00	001	0			67.43419723266217																	42.35994439675162	02/12/2018 00:03:00						
02/12/2018 00:03:01 000	02/12/2018 00:03:01	000	0			67.43905154007086																	18.75369670679984	02/12/2018 00:03:01						
02/12/2018 00:03:02 000	02/12/2018 00:03:02	000	0			67.57215043187793																	44.4888228072716	02/12/2018 00:03:01						
02/12/2018 00:03:03 001	02/12/2018 00:03:03	001	0			67.57652648239906																	15.70199779521385	02/12/2018 00:03:03						
02/12/2018 00:03:04 000	02/12/2018 00:03:04	000	0			67.56009835831149																	19.63989134683749	02/12/2018 00:03:04						
02/12/2018 00:03:05 000	02/12/2018 00:03:05	000	0			67.55691795000925																	15.44216966218077	02/12/2018 00:03:05						
02/12/2018 00:03:06 001	02/12/2018 00:03:06	001	0			67.64221506590499																	26.37021963577102	02/12/2018 00:03:06						
02/12/2018 00:03:07 000	02/12/2018 00:03:07	000	0			67.63427600157155																	18.481452600824298	02/12/2018 00:03:07						
02/12/2018 00:03:08 000	02/12/2018 00:03:08	000	0			67.64283679985883																	20.13031080627272	02/12/2018 00:03:08						
02/12/2018 00:03:09 001	02/12/2018 00:03:09	001	0			67.69226464918782																	20.59084264681461	02/12/2018 00:03:09						
02/12/2018 00:03:10 000	02/12/2018 00:03:10	000	0			67.77964218254444																	18.37966897632559	02/12/2018 00:03:10						
02/12/2018 00:03:11 000	02/12/2018 00:03:11	000	0			67.74274466366944																	13.57312074136222	02/12/2018 00:03:11						
02/12/2018 00:03:12 001	02/12/2018 00:03:12	001	0			67.8037463296773																	21.684455704674875	02/12/2018 00:03:12						
02/12/2018 00:03:13 000	02/12/2018 00:03:13	000	0			67.7837791046218																	15.134102202153299	02/12/2018 00:03:13						
02/12/2018 00:03:14 000	02/12/2018 00:03:14	000	0			67.77768132930545																	11.40967619416584	02/12/2018 00:03:14						
02/12/2018 00:03:15 001	02/12/2018 00:03:15	001	0			67.74496855819658																	13.300037881791017	02/12/2018 00:03:15						
02/12/2018 00:03:16 000	02/12/2018 00:03:16	000	0			67.72650784233687																	11.283168003865086	02/12/2018 00:03:15						
02/12/2018 00:03:17 000	02/12/2018 00:03:17	000	0			67.80872020130789																	16.20820216046912	02/12/2018 00:03:16						
02/12/2018 00:03:18 000	02/12/2018 00:03:18	000	0			67.78612256337084																	13.728973932510414	02/12/2018 00:03:18						
02/12/2018 00:03:19 001	02/12/2018 00:03:19	001	0			67.73846426452579																	12.930829835864778	02/12/2018 00:03:19						
02/12/2018 00:03:20 000	02/12/2018 00:03:20	000	1			67.73846426452579																	12.930829835864778	02/12/2018 00:03:19						
02/12/2018 00:03:21 000	02/12/2018 00:03:21	000	0			67.74269683798067																	18.360366003534757	02/12/2018 00:03:20						
02/12/2018 00:03:22 001	02/12/2018 00:03:22	001	0			67.7309078057024																	12.714632407535431	02/12/2018 00:03:22						
02/12/2018 00:03:23 000	02/12/2018 00:03:23	000	0			67.72308830559085																	17.648584047726622	02/12/2018 00:03:23						
02/12/2018 00:03:24 000	02/12/2018 00:03:24	000	0			67.67813215816051																	11.764262515588708	02/12/2018 00:03:24						
02/12/2018 00:03:25 000	02/12/2018 00:03:25	000	0			67.67782129118359																	12.763054555752419	02/12/2018 00:03:24						
02/12/2018 00:03:26 000	02/12/2018 00:03:26	000	0			67.74236205815939																	13.735395254934268	02/12/2018 00:03:25						
02/12/2018 00:03:27 000	02/12/2018 00:03:27	000	0			67.6765299975872																	13.086598679439131	02/12/2018 00:03:27						
02/12/2018 00:03:28 001	02/12/2018 00:03:28	001	0			67.10082826919071																	15.030006686835605	02/12/2018 00:03:28						
02/12/2018 00:03:29 000	02/12/2018 00:03:29	000	0			67.06914375039008																	17.085315163474746	02/12/2018 00:03:29						
02/12/2018 00:03:30 000	02/12/2018 00:03:30	000	0			67.11024992987558																	15.970691125613978	02/12/2018 00:03:30						
02/12/2018 00:03:31 001	02/12/2018 00:03:31	001	0			67.08796315891544																	12.125960618635201	02/12/2018 00:03:31						
02/12/2018 00:03:32 000	02/12/2018 00:03:32	000	0			67.100086971015																	13.347452546254656	02/12/2018 00:03:31						
02/12/2018 00:03:33 000	02/12/2018 00:03:33	000	0			67.07976105329384																	13.865916461817118	02/12/2018 00:03:32						
02/12/2018 00:03:34 000	02/12/2018 00:03:34	000	0			67.12849543013587																	24.401083013154125	02/12/2018 00:03:34						
02/12/2018 00:03:35 000	02/12/2018 00:03:35	000	0			67.10137826461141																	19.080757852735243	02/12/2018 00:03:35						
02/12/2018 00:03:36 000	02/12/2018 00:03:36	000	0			67.15558868281596																	11.857518634940545	02/12/2018 00:03:36						
02/12/2018 00:03:37 001	02/12/2018 00:03:37	001	0			67.12820847600335																	11.47013988333956	02/12/2018 00:03:37						
